id	bpm	root	scale	group	split	license	sha256	keyAbsent
152606	120.0	-1		Technohippy	test	http://creativecommons.org/publicdomain/zero/1.0/	04ec6f2265e3d35b8b8081b55d3c1af393570846b28d16d151e2e1574ed17d65	1
132050	74.0	0	natural_minor	keplar	test	http://creativecommons.org/licenses/by/3.0/	45a1d652d24113c213b2b22679024c03aab0d691a36ef53ca1873e815f65971e	0
442318	140.0	-1		booshroot	calibration	http://creativecommons.org/publicdomain/zero/1.0/	55d87e6e8cefb1d3f71c439d73a038c2f5a44afab7732bbb357a8457ad657c9f	1
270723	0.0	5	major	bcnlab	calibration	http://creativecommons.org/publicdomain/zero/1.0/	7a6cb2b728c85eb09478f70ea714bae440fb49cb1e877427db124e686533e97c	0
248137	90.0	-1		copyc4t	calibration	http://creativecommons.org/licenses/by/3.0/	10b0339fb2e4092ba5334c72fd0865ee2d9a9b856f42f5dcfe034fc4bb4a60f6	1
402458	110.0	3	natural_minor	CyberMad	fit	http://creativecommons.org/publicdomain/zero/1.0/	390efea1ec41151fe7c27c6bad0e2f01955e5044ffd096281fa8ed1a867090b3	0
40053	0.0	4	natural_minor	Jovica	fit	http://creativecommons.org/licenses/by/3.0/	6b05bb69504e63be118aeb6924ecd1f5bb28c760dfbd266cb0d914bc23e2b1f5	0
353853	120.0	-1		dr_skitz	fit	http://creativecommons.org/publicdomain/zero/1.0/	31f8b7b1a656ae67e7c9cf5720a40bee909d9bead37d0992e0c68333d2649495	1
44907	180.0	-1		Dolfeus	calibration	http://creativecommons.org/publicdomain/zero/1.0/	a394357518933ba3f93b583a43e90207cec8723dbf2c11befc7fef73cc975835	1
27506	60.0	5	major	crushed bits	test	http://creativecommons.org/licenses/by/3.0/	95bfc3cb33cf3b760fca75a4ad5a2d2b4d25bcf52bd97c0707bcf78c763e51bc	0
396225	0.0	3	natural_minor	lavaande	test	http://creativecommons.org/licenses/by/3.0/	84625a27368a3761b08c03cc28e48bb690a13b1649a2102fe36b3fcfb48e0d27	0
262454	123.0	0	major	paul_sutyrin	test	http://creativecommons.org/licenses/by/3.0/	246b46e0a58d6fd6179e9b62a60d27e49b64771e32a0f87faebaca54d9c0cf04	0
9364	140.0	-1		lancelottjones	fit	http://creativecommons.org/licenses/by/3.0/	e30f16b327de2f07326cecd9e36d98b6d0ded862691223ae6ff5094360914be1	1
441192	85.0	-1		vykroft	calibration	http://creativecommons.org/publicdomain/zero/1.0/	351bdc95ae13e8bfc48c6b6e2893748b1c03d57a946a1fffb9d6d83f70b178ad	1
192571	126.0	7	natural_minor	aishabag23	test	http://creativecommons.org/licenses/by/3.0/	a77da5c5c176b1f0b4736db354a0c714a7c73c3a91d9d8018af4d751a29760c5	0
204742	120.0	-1	major	hatchetgirl	fit	http://creativecommons.org/publicdomain/zero/1.0/	dfb76303d3b45ea9a39a1f1688b4caff84e7eb5c71e90de8a49ba697b5f0a773	0
192348	140.0	-1		24thelement	fit	http://creativecommons.org/licenses/by/3.0/	291ab743378f9afa1dbcee3e77b83d3accbb6eff651ed451fcaf78f11f9b1171	1
43201	0.0	9	natural_minor	NoiseCollector	test	http://creativecommons.org/licenses/by/3.0/	e6978501eae2d14a96553563e23151cb01a12f198d46b35b1948c21ac673c66c	0
413382	120.0	0	natural_minor	SSS_Samples	test	http://creativecommons.org/licenses/by/3.0/	b0ff073c398cc019a6f75096c8931b00c754b2cb786e4871a5eefdec5f743af0	0
4049	113.0	2	natural_minor	RealRhodesSounds	fit	http://creativecommons.org/licenses/by/3.0/	5daa8d835a71e5902c9471afc9addd8f1f23058ee2fc53d56db8cdd40e2bc000	0
214862	120.0	-1		luckylittleraven	test	http://creativecommons.org/licenses/by/3.0/	4e9404ff77842947349dac640c229f7e4960131cfa5a7f0938c0428037bd061c	1
63642	120.0	-1		Sampleconstruct	fit	http://creativecommons.org/licenses/by/3.0/	98d0548402d51fa189fd38fd829a2ab197ffbb2d6f5c47fa3616fcb238bbd31b	1
140833	220.0	-1		Dr_JaKkHaMm3r	fit	http://creativecommons.org/licenses/by/3.0/	87fc1771a31db47cbb0100f9fa4cf764f5f80c3de68d9f990d4feeac13158536	1
33712	120.0	5	natural_minor	FranticAerostat	fit	http://creativecommons.org/publicdomain/zero/1.0/	aedabdab97d01cb30e8fc80e8ac6dc5e183f66c56330845359c935dcc0fee635	0
270718	80.0	5	major	bcnlab	calibration	http://creativecommons.org/publicdomain/zero/1.0/	8d3aa2e33eff1e5c6e1088620d31927dbe45cadc80f62d3532d5e470da2f7914	0
246529	120.0	9	natural_minor	gis_sweden	test	http://creativecommons.org/publicdomain/zero/1.0/	14278843d706fc12c4158ad13249295cf9b154a109222f6bb2965f310480661b	0
219115	120.0	-1		copyc4t	calibration	http://creativecommons.org/licenses/by/3.0/	343ef31216b6cf9e90952d2cd57c008b2ab9cd744395293ff8e45a1eb954f6c3	1
1969	140.0	-1		Jovica	fit	http://creativecommons.org/licenses/by/3.0/	aaa8b626f1e8040ca87605c242e218cd994c0873075200bfd2ed50eda54b5347	1
183890	120.0	-1		waveplay_old	calibration	http://creativecommons.org/publicdomain/zero/1.0/	b1934eb1fe4c95728d35d6eaa5f2dfcd1883efb60977953a71194139d6a0abeb	1
177807	140.0	-1		Louderest	fit	http://creativecommons.org/licenses/by/3.0/	99a28097855c740b8892e89b50c9d5a48661b135b4591a75bc9bd29c8e8de9f3	1
96463	140.0	0	major	Hippy664	fit	http://creativecommons.org/publicdomain/zero/1.0/	f88d588520bcd429e4856d833bcd5a27d42f5cf566dbf3cdbcdb0810ec4fd58a	0
244349	160.0	-1		Insidebeat	fit	http://creativecommons.org/publicdomain/zero/1.0/	b05c35bc079ec5277b431d70bea49330fc32aaf304ded562bb9ecdea38f5ef2a	1
184672	162.0	-1		VCFOFFICIAL	fit	http://creativecommons.org/publicdomain/zero/1.0/	07aa72cf6e54976310cbda8215787de6b90394b4cfbd0c8196385c430c66302f	1
367962	175.0	-1		TRNGLE	fit	http://creativecommons.org/publicdomain/zero/1.0/	fe6209c582cb024ff881863a4fb474c7a981871e1187b7a7c9f5cd072df93ce7	1
474382	100.0	3	major	Matematik_production	calibration	http://creativecommons.org/publicdomain/zero/1.0/	eefacf5cbc1ac6015672b3b78eb097b491bccaea866a60e8ce0e7dbdcbe40432	0
264750	125.0	-1		djnicke	test	http://creativecommons.org/publicdomain/zero/1.0/	886db140e859fd3a3613c8e5a746e356c62aa7d2cf6bbad5ec09738ec6afe48e	1
419849	120.0	-1		@realdavidfloat	fit	http://creativecommons.org/publicdomain/zero/1.0/	2dcffb40ddc11ec323885dafe1f11c7efc005869dfd5b863ea16094d8a0f5a8c	1
216067	80.0	-1		Go-qualia	calibration	http://creativecommons.org/licenses/by/3.0/	7bf8b55fa8516433892f5d32e62e5991ba3e6a1cab3060ad50ea1006241ddd57	1
262447	170.0	-1		Xinematix	test	http://creativecommons.org/licenses/by/3.0/	1d6bb9eb5c052aecf936272c69002b289de95a618fc2e4497c0fdb81e9a0506e	1
338950	120.0	-1		almela	test	http://creativecommons.org/licenses/by/3.0/	e3ca1d48e6b1c4969271a6165096d7a41a55a2e88d07fa459be3979cb7545ad4	1
353607	176.0	-1		Sebeat	fit	http://creativecommons.org/publicdomain/zero/1.0/	355481cc22ba3a2f7e758d5906130fe69a84316fc3c74357840b6a1a96f874e9	1
423079	139.0	0	natural_minor	monstera	fit	http://creativecommons.org/publicdomain/zero/1.0/	f9d77cd95cf5755ed8814f351db1338927effee87936c90896aaed9f4bb8dd17	0
239516	140.0	-1		luckylittleraven	test	http://creativecommons.org/licenses/by/3.0/	da219075bae2fda31628b1403d01683dc435be8a1500489fcaff2037127777e5	1
379603	140.0	-1		connectik	fit	http://creativecommons.org/publicdomain/zero/1.0/	472988174d0bb2090f4f4f07567dc3341a3943cf6e9d8b5fc647f8ec07863030	1
40047	130.0	-1		Jovica	fit	http://creativecommons.org/licenses/by/3.0/	446ff784944f66e5131700f3074cf8327269fc751107b0700d0a2614febe2a29	1
441190	85.0	-1		vykroft	calibration	http://creativecommons.org/publicdomain/zero/1.0/	1b175dfa79c2db532b4ec4a62006a7b3864d2a09ba30da2945ed09798298ec40	1
250227	140.0	-1		DJE20	fit	http://creativecommons.org/publicdomain/zero/1.0/	985ffdb45694553e64f3a18876effb4dd2fa1992b8ce55c4470ecca9815f3eb8	1
90925	155.0	9	natural_minor	Blackie666	fit	http://creativecommons.org/publicdomain/zero/1.0/	2d08bf6bcea1cb1fad51739566ac8b850e1a4e9eb9dd01fe1b89333eb715cfaf	0
439393	120.0	-1		fsGreat	test	http://creativecommons.org/publicdomain/zero/1.0/	20c3e600aca80ad70b44d845cde8dc36ccdbd50c04f46a09f9535e91528c96fe	1
443500	238.0	3	major	mahammed	test	http://creativecommons.org/licenses/by/3.0/	191ebfdd95bc49dd3c86a2f79dbc764c1b8758ee06daafb40879477bd27c8881	0
474984	120.0	0	natural_minor	CarlosCarty	test	http://creativecommons.org/licenses/by/3.0/	e4441327d049767ca7fc829f2f6e3c94e459914114c92baf1c5d1ab4c45dd76c	0
370352	110.0	0	major	furbyguy	fit	http://creativecommons.org/publicdomain/zero/1.0/	5abb0cd53160853e0033eae3c169c4ac9cc7c927f40b5cd67ceebe15261f5a94	0
113622	120.0	-1		juskiddink	test	http://creativecommons.org/licenses/by/3.0/	ff3a99041352b61987ae63b91bd73a040f4026116cd7100e79e6fdeb966942c1	1
245271	160.0	-1		Insidebeat	fit	http://creativecommons.org/publicdomain/zero/1.0/	4812899c994486ee0c0e8dcaf256c0d3bc1e8b06ef1a34152b2e25c73b806f8b	1
200864	92.0	4	major	LoopPacks	fit	http://creativecommons.org/licenses/by/3.0/	c8c55f6a2524fe706fdb20fa17222eb1805387cdcb2aa57ba83c39e2c80b462d	0
163676	185.0	-1		blaerg	test	http://creativecommons.org/publicdomain/zero/1.0/	ef65543b18451639fc3442a4cf344ba47e4db1fb9c6933d6ff0b85e58baed190	1
426602	110.0	8	major	Doctor_Dreamchip	calibration	http://creativecommons.org/publicdomain/zero/1.0/	0b4620d4b5c93f1bf67f068de0956ece4db2ec5838dc5fee7f2e673c2a53fdd2	0
239474	90.0	-1		Bronxio	test	http://creativecommons.org/publicdomain/zero/1.0/	dad716cb4deb23f2b146721654e9c78845fa7b3a1e08ea0112e3c05a71f439b3	1
30218	160.0	-1		irrlicht	fit	http://creativecommons.org/licenses/by/3.0/	7083ed39a3725f8daf81b9e9a9bd36c4a45e1764cc92de466a701c50ee22c577	1
165440	120.0	0	major	thatjeffcarter	test	http://creativecommons.org/licenses/by/3.0/	c7e1ad73407f88f4bed9cb52f73c678bb0e92005d8f82f73aa4211c6e9de26bc	0
216811	87.0	-1		mauxuam	test	http://creativecommons.org/publicdomain/zero/1.0/	c891df90891d83d40651b8c0753a2dc7401564d33a85f50e8c2cd2f240969728	1
231467	0.0	0	natural_minor	Jovica	fit	http://creativecommons.org/licenses/by/3.0/	01eb4a5afad9c2cbd6b44682c14c4d9ee2ad533f22a6dd41658ca83a1669d3bd	0
18428	110.0	-1		ramjac	fit	http://creativecommons.org/licenses/by/3.0/	3676d0ea7bbaf39d5424ad9e5bc829bb8f51970dcae4cba95eed0041685822af	1
30217	120.0	-1		irrlicht	fit	http://creativecommons.org/licenses/by/3.0/	a0dfd17989b7c31ae4ed764476518d3de07f55da1c47c9be85a5f3b7f47faa9d	1
474961	148.0	5	natural_minor	skratan	calibration	http://creativecommons.org/publicdomain/zero/1.0/	3e74682e6d98732eeb2ce4ac28038f6dd91dc34eba1452500bef5f988bfc0a46	0
197708	150.0	-1		marcusgar	calibration	http://creativecommons.org/publicdomain/zero/1.0/	8be8d1d44f53f2d050426900942160a0028c79cbd6870cff7bb021ad0f219303	1
89608	99.0	-1		MarleneAyni	test	http://creativecommons.org/publicdomain/zero/1.0/	00f3de5675365dd8a197ec1b8809d85f6b708413e6a185a54505255359cd4051	1
25569	100.0	-1		jim68000	fit	http://creativecommons.org/licenses/by/3.0/	04d2c329b55b3372ec258bd6e41f2ed6f673a1392b0c55f119a034aa903d5913	1
396765	86.0	0	natural_minor	User391915396	fit	http://creativecommons.org/publicdomain/zero/1.0/	a7d20dfdefc929e2946637e6f7e29dfe4b3fe3ee911d54277f88c9557ad7a321	0
167393	100.0	7	natural_minor	guitarelement	test	http://creativecommons.org/licenses/by/3.0/	e2d679b25a49d496ecf209705979f4bb74e227496e0c70476c94648d75406fba	0
347751	87.0	-1		jackheath	calibration	http://creativecommons.org/publicdomain/zero/1.0/	824f56e51d773595149a8b312b6a5698dcbacda2088eb64ce1486c034bd45dc8	1
154911	105.0	-1		Owl	fit	http://creativecommons.org/licenses/by/3.0/	4b14258f485cfdd9a1e6b26e5cc8c96e0d731bd3f55111167e12a93d8d88ad9c	1
185568	120.0	-1		IykqiC0	fit	http://creativecommons.org/publicdomain/zero/1.0/	2a198f1036f0fcef0766f18d1e4eae40b82c2627bab7dcd37b06f376f0a01cb1	1
179358	95.0	2	natural_minor	Dodgy C	fit	http://creativecommons.org/licenses/by/3.0/	afb2363bb96471aff185cc1307871fcf6911e888b8f1a71e9c511deb77fdf316	0
102009	110.0	-1		RytmenPinnen	calibration	http://creativecommons.org/publicdomain/zero/1.0/	ba18dc11ba693402431d53465fc55c20de1e0fbae41dd2ee4beb4ac17f099412	1
157658	125.0	-1		cheeseymofodude	fit	http://creativecommons.org/publicdomain/zero/1.0/	3fab82b64299fc3117048a6ba382aa0ff0f7988bf8d6022885a6965fe4a9ea85	1
429866	120.0	9	natural_minor	CarlosCarty	test	http://creativecommons.org/licenses/by/3.0/	1551928eb38d0ef5913d83e9ac3c3596076201e2714c6c1a133536d2e31a5b8b	0
47099	110.0	-1		Brotherprovisional	fit	http://creativecommons.org/licenses/by/3.0/	3f99165e2a8d598cb9d345a319ee52ed1135a8f948c7996c552c17c9dae4217b	1
418400	0.0	8	natural_minor	@realdavidfloat	fit	http://creativecommons.org/publicdomain/zero/1.0/	7c90644fe9d7e67e823431d15052a7c23eb25d11f1f0ccea68b8543bceed34e3	0
156081	82.0	-1		digitalvalues	fit	http://creativecommons.org/licenses/by/3.0/	e8274293020258eec56d5438284d756ae41482bb5aa05f720ce23f8329c48fd1	1
74872	0.0	4	natural_minor	oymaldonado	test	http://creativecommons.org/licenses/by/3.0/	e63109d967b6308cbfa9ff2e2957446070f63680b1f76b51f569bea0bf96aed6	0
32064	0.0	2	major	hello_flowers	test	http://creativecommons.org/publicdomain/zero/1.0/	f7aa3087cbfad3868da1e6a08167ce0f2868f0a559b8d629aa2c70046fb3cb5a	0
127880	100.0	0	major	fran_ky	fit	http://creativecommons.org/licenses/by/3.0/	fb0784f5e737b4b7da2391d8fd28c1dbb0c55e5c1722b85176ce767c1f5c0619	0
214069	140.0	3	natural_minor	ManuelSchleis	calibration	http://creativecommons.org/publicdomain/zero/1.0/	e5cb9d16ab602301f22c34a7d6a58819100eba494e1ff84f9cdc0f743940a1ac	0
